user,num_logins,avg_login_hour,unique_pcs,num_files_accessed_file,num_files_to_removable_file,num_files_from_removable_file,unique_files_file,avg_content_length_file,num_emails_sent_email,avg_num_recipients_email,pct_emails_with_attachment_email,avg_content_length_email,avg_size_email,num_decoy_files_accessed_decoy,pct_decoy_files_accessed_decoy,anomaly,anomaly_score
RAA3570,33,11.606060606060606,4,4.0,0.0,0.0,4.0,714.5,33,3.6666666666666665,0.2727272727272727,642.6666666666666,589023.3939393939,4.0,1.0,1,0.1452674124122707
RAB0455,19,12.736842105263158,1,0.0,0.0,0.0,0.0,0.0,40,3.8,0.075,539.425,120188.7,0.0,0.0,1,0.17800320901777783
RAB1712,20,11.5,1,5.0,0.0,0.0,3.0,681.8,54,3.814814814814815,0.3333333333333333,619.4444444444445,579692.574074074,5.0,1.0,1,0.16333162778211613
RAB2739,19,12.210526315789474,1,0.0,0.0,0.0,0.0,0.0,27,3.814814814814815,0.14814814814814814,575.9629629629629,177283.7037037037,0.0,0.0,1,0.19145882846295625
RAC0362,20,10.55,1,0.0,0.0,0.0,0.0,0.0,15,3.6666666666666665,0.06666666666666667,555.4,83303.6,0.0,0.0,1,0.1606599164290018
RAF1290,19,11.842105263157896,1,3.0,0.0,0.0,3.0,660.0,26,3.769230769230769,0.15384615384615385,457.2692307692308,608560.8461538461,3.0,1.0,1,0.18037850512089193
RAF3369,19,12.368421052631579,1,20.0,0.0,0.0,4.0,714.7,45,3.7555555555555555,0.2,485.97777777777776,513146.4222222222,20.0,1.0,1,0.14503570031435098
RAH1514,19,11.263157894736842,1,0.0,0.0,0.0,0.0,0.0,2,3.0,0.0,617.5,18523.0,0.0,0.0,1,0.14458652374690373
RAH2750,19,12.210526315789474,1,4.0,0.0,0.0,4.0,471.0,24,4.041666666666667,0.20833333333333334,534.7916666666666,315832.2083333333,4.0,1.0,1,0.19443827462061003
RAH3181,19,12.263157894736842,1,6.0,0.0,0.0,4.0,535.0,27,3.8518518518518516,0.14814814814814814,509.1111111111111,324258.51851851854,6.0,1.0,1,0.1957191474815166
RAI1483,19,11.263157894736842,1,0.0,0.0,0.0,0.0,0.0,27,4.111111111111111,0.1111111111111111,596.8148148148148,143179.40740740742,0.0,0.0,1,0.18061913670409507
RAP0653,19,11.842105263157896,1,0.0,0.0,0.0,0.0,0.0,25,3.56,0.32,530.0,447914.04,0.0,0.0,1,0.17927990408924283
RAS0223,19,12.736842105263158,1,6.0,0.0,0.0,3.0,494.8333333333333,42,3.5952380952380953,0.23809523809523808,556.8095238095239,583003.0952380953,6.0,1.0,1,0.18571825216193494
RAS0356,20,10.5,1,0.0,0.0,0.0,0.0,0.0,51,4.1568627450980395,0.058823529411764705,514.9411764705883,87975.1568627451,0.0,0.0,1,0.11544350154475724
RAS3446,19,12.263157894736842,1,0.0,0.0,0.0,0.0,0.0,9,3.3333333333333335,0.1111111111111111,510.44444444444446,142821.22222222222,0.0,0.0,1,0.1750156642276689
RAW3461,19,12.263157894736842,1,2.0,0.0,0.0,1.0,793.0,9,3.3333333333333335,0.2222222222222222,503.8888888888889,481914.55555555556,2.0,1.0,1,0.16024141854587726
RBB0585,19,12.736842105263158,1,4.0,0.0,0.0,3.0,452.5,27,3.925925925925926,0.25925925925925924,558.5555555555555,485950.8888888889,4.0,1.0,1,0.19247068485102903
RBB3867,20,10.5,1,0.0,0.0,0.0,0.0,0.0,34,3.9705882352941178,0.08823529411764706,480.1764705882353,240950.0294117647,0.0,0.0,1,0.1577653966066766
RBG3850,19,12.368421052631579,1,0.0,0.0,0.0,0.0,0.0,42,3.619047619047619,0.11904761904761904,539.952380952381,290450.11904761905,0.0,0.0,1,0.18697945409763334
RBH3142,19,11.789473684210526,1,7.0,0.0,0.0,5.0,576.1428571428571,27,3.5925925925925926,0.037037037037037035,536.7777777777778,45697.07407407407,7.0,1.0,1,0.17587371376210859
RBO0327,19,12.263157894736842,1,0.0,0.0,0.0,0.0,0.0,27,3.6666666666666665,0.07407407407407407,515.3333333333334,160273.59259259258,0.0,0.0,1,0.19037021934623516
RBP1171,29,11.89655172413793,2,3.0,0.0,0.0,3.0,570.0,30,3.8333333333333335,0.2,487.8333333333333,409146.63333333336,3.0,1.0,1,0.17803372379668214
RCB0302,19,13.894736842105264,1,0.0,0.0,0.0,0.0,0.0,3,3.3333333333333335,0.0,587.6666666666666,21739.333333333332,0.0,0.0,1,0.12947356410523053
RCB2424,71,10.929577464788732,27,0.0,0.0,0.0,0.0,0.0,33,3.727272727272727,0.12121212121212122,588.2727272727273,404639.36363636365,0.0,0.0,1,0.019435139078115893
RCB2645,19,11.894736842105264,1,1.0,0.0,0.0,1.0,495.0,8,4.125,0.0,545.875,35471.0,1.0,1.0,1,0.1554148065662791
RCD2501,19,13.210526315789474,1,2.0,0.0,0.0,2.0,736.5,27,3.962962962962963,0.1111111111111111,551.8518518518518,288264.81481481483,2.0,1.0,1,0.18238870445676508
RCF0044,88,10.25,30,3.0,0.0,0.0,3.0,586.6666666666666,33,3.484848484848485,0.15151515151515152,549.0,139912.84848484848,3.0,1.0,1,0.0014147091999471284
RCF0054,29,11.89655172413793,2,15.0,1.0,2.0,7.0,483.53333333333336,53,3.7169811320754715,0.1320754716981132,549.4150943396227,333650.69811320753,12.0,0.8,1,0.1276569774335073
RCF2057,19,12.31578947368421,1,1.0,0.0,0.0,1.0,6.0,27,4.0,0.14814814814814814,504.81481481481484,293560.6296296296,1.0,1.0,1,0.15230275100754254
RCG0105,21,11.666666666666666,2,29.0,10.0,6.0,20.0,566.9310344827586,24,4.0,0.2916666666666667,540.5416666666666,660260.0833333334,13.0,0.4482758620689655,1,0.11513185202262488
RCG1241,19,12.368421052631579,1,0.0,0.0,0.0,0.0,0.0,27,3.925925925925926,0.1111111111111111,447.0740740740741,315592.0,0.0,0.0,1,0.18590654639659904
RCH2447,41,10.853658536585366,1,11.0,0.0,0.0,5.0,249.54545454545453,44,3.772727272727273,0.18181818181818182,544.5227272727273,391071.9772727273,11.0,1.0,1,0.1243464419507489
RCH3533,27,11.444444444444445,1,4.0,0.0,0.0,2.0,736.75,28,3.6785714285714284,0.17857142857142858,542.3571428571429,492696.39285714284,4.0,1.0,1,0.18625684857324232
RCH3740,19,11.947368421052632,1,7.0,0.0,0.0,5.0,382.2857142857143,50,3.66,0.18,567.64,411004.78,7.0,1.0,1,0.1648656522062789
RCJ0557,20,11.0,1,3.0,0.0,0.0,2.0,555.6666666666666,27,3.814814814814815,0.37037037037037035,589.1481481481482,422456.3703703704,3.0,1.0,1,0.1803153779214619
RCL0068,19,11.68421052631579,1,0.0,0.0,0.0,0.0,0.0,33,3.515151515151515,0.06060606060606061,538.0909090909091,100735.06060606061,0.0,0.0,1,0.18096831469823071
RCM1372,27,12.11111111111111,1,0.0,0.0,0.0,0.0,0.0,28,3.857142857142857,0.17857142857142858,609.25,468380.35714285716,0.0,0.0,1,0.17418937986014188
RCM3458,19,12.263157894736842,1,0.0,0.0,0.0,0.0,0.0,9,3.6666666666666665,0.2222222222222222,610.7777777777778,197434.88888888888,0.0,0.0,1,0.18546885221905973
RCS2064,32,12.5,3,36.0,8.0,18.0,22.0,470.0833333333333,36,4.027777777777778,0.2777777777777778,541.9722222222222,383041.6388888889,10.0,0.2777777777777778,1,0.11477804756009152
RCT1697,44,11.931818181818182,5,37.0,14.0,21.0,21.0,563.4054054054054,15,3.533333333333333,0.26666666666666666,649.0,316406.13333333336,2.0,0.05405405405405406,1,0.07858746715311876
RCV1311,19,11.894736842105264,1,7.0,0.0,0.0,3.0,565.4285714285714,32,3.78125,0.21875,505.09375,263283.0625,7.0,1.0,1,0.19159112047908577
RCW2838,19,11.31578947368421,1,0.0,0.0,0.0,0.0,0.0,3,3.3333333333333335,0.3333333333333333,565.0,1001893.3333333334,0.0,0.0,1,0.14462848019858765
RCW3692,19,11.789473684210526,1,0.0,0.0,0.0,0.0,0.0,3,3.3333333333333335,0.3333333333333333,352.3333333333333,198349.33333333334,0.0,0.0,1,0.14104763662279662
RDA3381,29,13.517241379310345,2,74.0,22.0,40.0,41.0,587.527027027027,9,3.6666666666666665,0.2222222222222222,632.2222222222222,112876.33333333333,12.0,0.16216216216216217,1,0.0885443873473103
RDB0702,20,11.0,1,6.0,0.0,0.0,4.0,576.6666666666666,21,3.761904761904762,0.23809523809523808,567.8571428571429,349614.4761904762,6.0,1.0,1,0.18801223747472984
RDB1645,19,11.210526315789474,1,0.0,0.0,0.0,0.0,0.0,57,3.807017543859649,0.15789473684210525,657.719298245614,203935.1754385965,0.0,0.0,1,0.1518082989399639
RDB1693,19,12.210526315789474,1,1.0,0.0,0.0,1.0,624.0,9,4.111111111111111,0.1111111111111111,490.44444444444446,182451.22222222222,1.0,1.0,1,0.17310293909054242
RDC0378,19,11.842105263157896,1,0.0,0.0,0.0,0.0,0.0,38,3.789473684210526,0.05263157894736842,612.8947368421053,123915.55263157895,0.0,0.0,1,0.1841204038127391
RDE3239,19,12.210526315789474,1,3.0,0.0,0.0,3.0,603.3333333333334,27,3.962962962962963,0.25925925925925924,565.6666666666666,368315.55555555556,3.0,1.0,1,0.19450723742175896
RDF1248,26,12.307692307692308,1,3.0,0.0,0.0,3.0,517.0,27,3.814814814814815,0.4444444444444444,393.6666666666667,596859.2592592592,3.0,1.0,1,0.1524912674047333
RDM1174,19,12.210526315789474,1,0.0,0.0,0.0,0.0,0.0,27,3.814814814814815,0.1111111111111111,474.14814814814815,192529.33333333334,0.0,0.0,1,0.19006948070141427
RDP2116,19,11.263157894736842,1,1.0,0.0,0.0,1.0,315.0,28,4.071428571428571,0.21428571428571427,578.6071428571429,144961.17857142858,1.0,1.0,1,0.17789532772508249
RDW0957,19,11.894736842105264,1,1.0,0.0,0.0,1.0,528.0,31,3.870967741935484,0.16129032258064516,508.38709677419354,225340.87096774194,1.0,1.0,1,0.18697268138560613
REB0123,32,13.125,4,6.0,0.0,0.0,3.0,173.0,33,3.8181818181818183,0.30303030303030304,529.6969696969697,443502.8181818182,6.0,1.0,1,0.11850927252460403
REC0283,43,13.465116279069768,5,45.0,15.0,18.0,27.0,599.8222222222222,70,3.8857142857142857,0.2,557.3142857142857,292911.5571428572,12.0,0.26666666666666666,1,0.05864451366276702
REC2555,19,12.736842105263158,1,2.0,0.0,0.0,2.0,386.0,27,3.5925925925925926,0.14814814814814814,507.74074074074076,334906.48148148146,2.0,1.0,1,0.18272987951696323
REF3266,33,12.151515151515152,1,117.0,36.0,65.0,47.0,599.1965811965812,3,3.3333333333333335,0.6666666666666666,586.3333333333334,1484409.0,16.0,0.13675213675213677,-1,-0.010455038941695527
REG2171,29,11.793103448275861,1,0.0,0.0,0.0,0.0,0.0,3,3.6666666666666665,0.3333333333333333,312.3333333333333,644892.6666666666,0.0,0.0,1,0.11059688170526266
REJ2666,30,11.3,2,429.0,138.0,251.0,149.0,545.6759906759906,30,4.2,0.3,563.1,648733.4666666667,40.0,0.09324009324009325,-1,-0.06888780355810054
REK1037,34,12.735294117647058,5,4.0,0.0,0.0,4.0,586.75,42,4.0,0.16666666666666666,553.8333333333334,287862.0,4.0,1.0,1,0.14717038678987182
REL3735,19,11.947368421052632,1,11.0,0.0,0.0,3.0,689.4545454545455,45,3.911111111111111,0.26666666666666666,537.7777777777778,430584.3777777778,11.0,1.0,1,0.17604110224675606
REM0580,45,12.755555555555556,5,66.0,18.0,34.0,33.0,574.6212121212121,50,4.16,0.3,613.58,789951.1,14.0,0.21212121212121213,1,0.03568875958708251
RFB2959,25,12.96,1,20.0,0.0,0.0,7.0,594.0,45,3.933333333333333,0.35555555555555557,575.4666666666667,684053.8666666667,20.0,1.0,1,0.11947101545752165
RFJ2193,20,11.0,1,0.0,0.0,0.0,0.0,0.0,3,3.6666666666666665,0.0,518.0,24934.333333333332,0.0,0.0,1,0.1754103275037171
RFS1633,27,11.88888888888889,1,0.0,0.0,0.0,0.0,0.0,9,4.0,0.0,581.2222222222222,31298.0,0.0,0.0,1,0.1748803248188187
RFS2923,19,12.0,1,2.0,0.0,0.0,2.0,529.0,10,3.4,0.3,582.7,219063.8,2.0,1.0,1,0.17762630813423025
RGB0263,19,12.736842105263158,1,6.0,0.0,0.0,5.0,564.1666666666666,27,4.222222222222222,0.14814814814814814,605.925925925926,154366.33333333334,6.0,1.0,1,0.1716227718438328
RGB0901,19,12.263157894736842,1,0.0,0.0,0.0,0.0,0.0,2,4.0,0.0,495.0,20807.5,0.0,0.0,1,0.17639757243115128
RGB1346,27,11.703703703703704,1,2.0,0.0,0.0,2.0,542.0,35,3.6285714285714286,0.08571428571428572,573.8,113135.65714285715,2.0,1.0,1,0.1771906431648685
RGB1581,32,12.84375,4,27.0,9.0,15.0,19.0,538.6296296296297,3,3.6666666666666665,1.0,695.0,2929800.0,3.0,0.1111111111111111,-1,-0.042599565525566985
RGB1869,20,11.5,1,0.0,0.0,0.0,0.0,0.0,28,3.7142857142857144,0.07142857142857142,544.0,95601.28571428571,0.0,0.0,1,0.18614681756758505
RGM3111,19,11.31578947368421,1,6.0,0.0,0.0,3.0,513.0,27,3.6666666666666665,0.14814814814814814,604.5555555555555,309640.48148148146,6.0,1.0,1,0.19482864745969813
RGP0451,26,12.76923076923077,1,4.0,0.0,0.0,3.0,469.5,42,3.9047619047619047,0.11904761904761904,500.54761904761904,386756.90476190473,4.0,1.0,1,0.18025724251512637
RGR0706,20,11.0,1,0.0,0.0,0.0,0.0,0.0,9,3.5555555555555554,0.1111111111111111,718.1111111111111,231919.22222222222,0.0,0.0,1,0.15304464538646262
RHA3613,20,11.0,1,1.0,0.0,0.0,1.0,593.0,3,3.3333333333333335,0.3333333333333333,411.3333333333333,326191.3333333333,1.0,1.0,1,0.13928083719243056
RHB1721,19,12.210526315789474,1,0.0,0.0,0.0,0.0,0.0,54,3.7037037037037037,0.12962962962962962,528.0370370370371,152164.0,0.0,0.0,1,0.1685050683275075
RHD0787,19,13.210526315789474,1,3.0,0.0,0.0,2.0,466.3333333333333,27,3.6666666666666665,0.25925925925925924,518.8518518518518,357490.9259259259,3.0,1.0,1,0.18266389736043337
RHF0046,77,15.7012987012987,29,4.0,0.0,0.0,3.0,415.5,27,4.148148148148148,0.3333333333333333,532.5185185185185,448035.77777777775,4.0,1.0,-1,-0.014031809647545912
RHG1647,19,11.210526315789474,1,0.0,0.0,0.0,0.0,0.0,45,3.911111111111111,0.06666666666666667,561.4222222222222,233712.97777777776,0.0,0.0,1,0.1791897003925153
RHL0268,30,13.533333333333333,2,1.0,0.0,0.0,1.0,402.0,30,4.0,0.36666666666666664,523.6666666666666,554685.0666666667,1.0,1.0,1,0.1459918213734095
RHM3909,20,11.5,1,0.0,0.0,0.0,0.0,0.0,2,4.0,0.0,612.5,25882.0,0.0,0.0,1,0.17879599384703826
RHO0678,27,10.851851851851851,1,3.0,0.0,0.0,3.0,596.0,36,3.861111111111111,0.05555555555555555,599.7222222222222,80271.77777777778,3.0,1.0,1,0.16095340267201758
RHR2835,23,11.608695652173912,3,3.0,0.0,0.0,3.0,385.6666666666667,3,3.0,0.6666666666666666,661.3333333333334,932875.6666666666,3.0,1.0,1,0.07522009924671275
RIB1582,26,13.076923076923077,1,1.0,0.0,0.0,1.0,595.0,3,4.0,0.3333333333333333,592.6666666666666,120992.33333333333,1.0,1.0,1,0.16018946742712348
RIE2876,26,12.192307692307692,1,4.0,0.0,0.0,4.0,647.5,45,3.8,0.1111111111111111,480.02222222222224,252772.6888888889,4.0,1.0,1,0.17055305687585276
RIJ2470,19,13.263157894736842,1,0.0,0.0,0.0,0.0,0.0,27,3.740740740740741,0.1111111111111111,567.4444444444445,145423.22222222222,0.0,0.0,1,0.18452817428905155
RIK1631,20,11.55,1,0.0,0.0,0.0,0.0,0.0,9,4.0,0.1111111111111111,530.2222222222222,181763.22222222222,0.0,0.0,1,0.19217663810697178
RIS2436,71,12.422535211267606,27,2.0,0.0,0.0,1.0,477.0,33,3.484848484848485,0.24242424242424243,609.3333333333334,363389.9090909091,2.0,1.0,1,0.043934120041987934
RJA0402,29,11.03448275862069,3,4.0,0.0,0.0,4.0,833.25,33,3.6666666666666665,0.21212121212121213,588.1515151515151,455063.0303030303,4.0,1.0,1,0.14503961327001097
RJB1151,20,11.5,1,3.0,0.0,0.0,3.0,598.6666666666666,27,3.925925925925926,0.2962962962962963,563.2962962962963,641864.5925925926,3.0,1.0,1,0.19133548912836557
RJB1424,19,12.736842105263158,1,0.0,0.0,0.0,0.0,0.0,27,3.8518518518518516,0.1111111111111111,536.7037037037037,233138.85185185185,0.0,0.0,1,0.19333619179409922
RJB2622,19,13.263157894736842,1,4.0,0.0,0.0,4.0,605.5,27,3.7037037037037037,0.037037037037037035,491.9259259259259,82489.4074074074,4.0,1.0,1,0.1591433324029679
RJD2647,19,11.631578947368421,1,1.0,0.0,0.0,1.0,613.0,26,3.423076923076923,0.19230769230769232,557.6923076923077,294847.07692307694,1.0,1.0,1,0.19377565456418172
RJF3299,25,13.48,4,95.0,32.0,55.0,56.0,625.5578947368421,2,3.0,0.0,290.0,27771.0,8.0,0.08421052631578947,-1,-0.0296047702811163
RJF3634,19,12.210526315789474,1,1.0,0.0,0.0,1.0,959.0,3,3.6666666666666665,0.3333333333333333,709.0,823048.6666666666,1.0,1.0,1,0.12033941611610394
RJG2239,34,11.735294117647058,4,2.0,0.0,0.0,1.0,568.0,3,3.6666666666666665,0.6666666666666666,721.0,914770.0,2.0,1.0,1,0.07865292131917967
RJG3325,31,11.64516129032258,3,1.0,0.0,0.0,1.0,740.0,3,3.0,0.6666666666666666,406.6666666666667,246554.66666666666,1.0,1.0,1,0.05370737261062275
RJH0219,40,11.525,4,9.0,0.0,0.0,5.0,538.4444444444445,37,3.918918918918919,0.35135135135135137,521.1351351351351,544331.5405405406,9.0,1.0,1,0.13847403666087627
RJH3796,19,12.736842105263158,1,2.0,0.0,0.0,2.0,306.5,45,3.8444444444444446,0.13333333333333333,519.2222222222222,287687.4222222222,2.0,1.0,1,0.1699994333221257
RJM0343,19,12.263157894736842,1,0.0,0.0,0.0,0.0,0.0,4,3.25,0.25,501.25,160762.75,0.0,0.0,1,0.1647017080942319
RJM3227,19,12.210526315789474,1,4.0,0.0,0.0,4.0,714.25,27,3.7777777777777777,0.1111111111111111,490.6666666666667,163355.40740740742,4.0,1.0,1,0.18171507954433652
RJM3957,35,11.685714285714285,4,0.0,0.0,0.0,0.0,0.0,3,4.333333333333333,0.6666666666666666,743.0,643951.0,0.0,0.0,1,0.045403984164375966
RJO1791,19,12.210526315789474,1,0.0,0.0,0.0,0.0,0.0,27,3.4814814814814814,0.1111111111111111,606.3703703703703,194642.77777777778,0.0,0.0,1,0.1906247523710517
RJP1091,19,12.31578947368421,1,0.0,0.0,0.0,0.0,0.0,27,3.814814814814815,0.1111111111111111,530.1111111111111,196887.14814814815,0.0,0.0,1,0.1901543519913761
RJS0846,19,13.789473684210526,1,0.0,0.0,0.0,0.0,0.0,3,4.333333333333333,0.3333333333333333,593.3333333333334,505490.6666666667,0.0,0.0,1,0.09939109227169574
RJS3256,20,12.0,1,1.0,0.0,0.0,1.0,519.0,3,4.0,0.0,889.0,37238.333333333336,1.0,1.0,1,0.12955502319830187
RJS3479,20,11.0,1,2.0,0.0,0.0,2.0,619.0,8,3.625,0.25,488.625,418394.375,2.0,1.0,1,0.17870405101674808
RJW1440,27,12.592592592592593,1,5.0,0.0,0.0,4.0,558.2,22,4.136363636363637,0.2727272727272727,504.59090909090907,543244.2272727273,5.0,1.0,1,0.16525126525035805
RJW2318,19,11.736842105263158,1,6.0,0.0,0.0,4.0,508.1666666666667,46,3.9130434782608696,0.08695652173913043,590.9130434782609,161639.26086956522,6.0,1.0,1,0.1760210365504073
RKA2561,19,12.736842105263158,1,0.0,0.0,0.0,0.0,0.0,21,3.5714285714285716,0.09523809523809523,567.952380952381,247006.04761904763,0.0,0.0,1,0.18371368150001932
RKE1589,20,11.0,1,2.0,0.0,0.0,1.0,667.0,60,3.8833333333333333,0.2,541.1,245310.4,2.0,1.0,1,0.1567806320652495
RKG2587,19,12.736842105263158,1,2.0,0.0,0.0,2.0,315.0,27,3.925925925925926,0.14814814814814814,536.0,261494.7037037037,2.0,1.0,1,0.1806399253779961
RKH1569,26,13.038461538461538,1,1.0,0.0,0.0,1.0,458.0,3,3.3333333333333335,0.0,452.6666666666667,20236.333333333332,1.0,1.0,1,0.12437283518148673
RKH1801,20,11.0,1,1.0,0.0,0.0,1.0,688.0,27,3.7777777777777777,0.07407407407407407,532.3703703703703,222501.92592592593,1.0,1.0,1,0.18263436352855145
RKH2877,26,12.576923076923077,1,5.0,1.0,2.0,5.0,596.6,45,3.7111111111111112,0.022222222222222223,511.4888888888889,124756.8,2.0,0.4,1,0.14776652957225767
RKH3803,19,12.736842105263158,1,1.0,0.0,0.0,1.0,573.0,9,3.5555555555555554,0.1111111111111111,448.77777777777777,331069.22222222225,1.0,1.0,1,0.16695445118621605
RKJ3379,19,12.263157894736842,1,5.0,0.0,0.0,3.0,448.2,45,3.8,0.15555555555555556,527.4,251182.11111111112,5.0,1.0,1,0.18334649964494765
RKL2682,19,11.842105263157896,1,2.0,0.0,0.0,2.0,496.5,25,3.88,0.04,605.8,103183.2,2.0,1.0,1,0.17985628176249058
RKM3650,19,12.210526315789474,1,1.0,0.0,0.0,1.0,636.0,3,4.333333333333333,0.0,691.3333333333334,35879.333333333336,1.0,1.0,1,0.12069869130107985
RKW1754,19,11.736842105263158,1,2.0,0.0,0.0,2.0,354.5,40,4.25,0.15,526.35,278319.0,2.0,1.0,1,0.1561295284995266
RLB1334,34,11.529411764705882,4,77.0,32.0,17.0,54.0,496.38961038961037,27,3.5925925925925926,0.18518518518518517,535.8888888888889,243135.8148148148,28.0,0.36363636363636365,1,0.07166474069189899
RLH0358,26,13.153846153846153,1,8.0,0.0,0.0,5.0,601.375,33,3.303030303030303,0.21212121212121213,507.2121212121212,509593.57575757575,8.0,1.0,1,0.15525675547644896
RLH1548,19,12.263157894736842,1,0.0,0.0,0.0,0.0,0.0,3,3.0,0.0,781.0,45305.333333333336,0.0,0.0,1,0.12833783034621704
RLK3490,29,12.517241379310345,2,28.0,0.0,0.0,8.0,748.1071428571429,22,3.5,0.2727272727272727,559.6363636363636,649737.4545454546,28.0,1.0,1,0.10169621300656984
RLP3268,36,12.36111111111111,4,27.0,9.0,15.0,16.0,580.8518518518518,3,4.0,0.3333333333333333,636.0,502326.3333333333,3.0,0.1111111111111111,1,0.0998888177884758
RLR0365,19,11.736842105263158,1,2.0,0.0,0.0,2.0,477.0,27,3.4814814814814814,0.1111111111111111,527.5185185185185,245554.59259259258,2.0,1.0,1,0.19002138869190843
RLS0761,19,12.947368421052632,1,3.0,0.0,0.0,3.0,630.0,26,3.8461538461538463,0.0,494.5769230769231,33436.653846153844,3.0,1.0,1,0.16907069288265186
RLS1738,27,12.703703703703704,5,6.0,0.0,0.0,3.0,413.0,27,3.888888888888889,0.25925925925925924,605.4444444444445,367928.5925925926,6.0,1.0,1,0.15659356297586846
RMB0885,19,12.263157894736842,1,0.0,0.0,0.0,0.0,0.0,3,4.0,0.0,712.6666666666666,30948.333333333332,0.0,0.0,1,0.16240143557282083
RMB2275,19,11.736842105263158,1,2.0,0.0,0.0,2.0,689.0,53,3.6792452830188678,0.1509433962264151,541.6792452830189,353239.8301886792,2.0,1.0,1,0.18099495065628557
RMC2177,20,11.0,1,0.0,0.0,0.0,0.0,0.0,3,3.3333333333333335,0.0,356.6666666666667,30844.333333333332,0.0,0.0,1,0.11927997694014486
RMD0792,21,13.142857142857142,2,47.0,13.0,21.0,30.0,621.531914893617,27,3.8518518518518516,0.25925925925925924,613.1481481481482,387817.3703703704,13.0,0.2765957446808511,1,0.09697049301527111
RME0448,33,12.848484848484848,5,9.0,0.0,0.0,4.0,679.7777777777778,42,3.9047619047619047,0.2619047619047619,584.6428571428571,537183.0476190476,9.0,1.0,1,0.13516432654987082
RME2477,19,12.789473684210526,1,0.0,0.0,0.0,0.0,0.0,27,3.5925925925925926,0.18518518518518517,634.7777777777778,255915.55555555556,0.0,0.0,1,0.1829997543053331
RML2759,26,10.576923076923077,4,6.0,0.0,0.0,3.0,640.0,28,3.6785714285714284,0.35714285714285715,488.7857142857143,584328.6428571428,6.0,1.0,1,0.14185331301130055
RML2789,19,12.368421052631579,1,0.0,0.0,0.0,0.0,0.0,3,3.3333333333333335,0.3333333333333333,409.6666666666667,573859.3333333334,0.0,0.0,1,0.1399544321334314
RMN1355,20,11.6,1,3.0,0.0,0.0,2.0,705.0,27,4.0,0.14814814814814814,578.4814814814815,342761.6296296296,3.0,1.0,1,0.19273769988595063
RMO2439,69,13.608695652173912,26,0.0,0.0,0.0,0.0,0.0,33,4.0,0.06060606060606061,537.3939393939394,116940.54545454546,0.0,0.0,1,0.001672804524068816
RMP3510,19,11.894736842105264,1,0.0,0.0,0.0,0.0,0.0,27,3.6296296296296298,0.14814814814814814,513.1851851851852,246755.92592592593,0.0,0.0,1,0.19428592085866125
RMR0341,19,12.263157894736842,1,0.0,0.0,0.0,0.0,0.0,3,3.3333333333333335,0.0,568.6666666666666,40063.0,0.0,0.0,1,0.17305257101621752
RMR2694,20,12.0,1,7.0,0.0,0.0,4.0,736.1428571428571,27,3.7037037037037037,0.2222222222222222,548.0,446123.74074074073,7.0,1.0,1,0.19061476006127992
RNB0519,19,12.31578947368421,1,0.0,0.0,0.0,0.0,0.0,32,4.09375,0.09375,520.28125,127755.375,0.0,0.0,1,0.1805087475808868
RNB2679,19,11.68421052631579,1,0.0,0.0,0.0,0.0,0.0,27,3.4074074074074074,0.037037037037037035,586.1111111111111,43026.333333333336,0.0,0.0,1,0.1812846888450395
RNC3417,19,12.263157894736842,1,1.0,0.0,0.0,1.0,571.0,39,4.0,0.07692307692307693,542.0512820512821,144024.64102564103,1.0,1.0,1,0.18136428450140102
RND1473,19,11.31578947368421,1,0.0,0.0,0.0,0.0,0.0,27,3.7777777777777777,0.037037037037037035,617.9629629629629,54760.444444444445,0.0,0.0,1,0.19027725275705543
RNM0466,67,9.492537313432836,25,1.0,0.0,0.0,1.0,425.0,33,3.6666666666666665,0.030303030303030304,555.030303030303,42407.666666666664,1.0,1.0,1,0.0007285753573346154
ROA3171,33,12.696969696969697,4,12.0,0.0,0.0,4.0,704.6666666666666,27,3.888888888888889,0.2962962962962963,528.5925925925926,399990.77777777775,12.0,1.0,1,0.14731227322477902
ROB2744,19,12.210526315789474,1,0.0,0.0,0.0,0.0,0.0,27,3.7037037037037037,0.1111111111111111,552.4814814814815,227846.44444444444,0.0,0.0,1,0.19270380321338798
ROH1347,20,11.6,1,348.0,101.0,207.0,135.0,559.9051724137931,27,3.3333333333333335,0.25925925925925924,489.5925925925926,336623.6666666667,40.0,0.11494252873563218,-1,-0.03591379626137936
ROH3778,19,12.736842105263158,1,5.0,0.0,0.0,4.0,714.4,45,3.7555555555555555,0.2222222222222222,518.6444444444444,467646.93333333335,5.0,1.0,1,0.17820290686403312
ROR3483,25,11.72,1,40.0,13.0,19.0,27.0,580.55,71,3.6056338028169015,0.08450704225352113,567.5070422535211,231380.42253521126,8.0,0.2,1,0.08775147333079064
ROR3967,19,12.736842105263158,1,2.0,0.0,0.0,2.0,652.5,3,4.0,1.0,374.0,2688272.6666666665,2.0,1.0,-1,-0.01092535235475367
ROS2030,20,11.5,1,0.0,0.0,0.0,0.0,0.0,27,3.7777777777777777,0.18518518518518517,513.1481481481482,253761.2962962963,0.0,0.0,1,0.19383649319573365
RPB0029,34,11.647058823529411,1,13.0,3.0,7.0,9.0,563.4615384615385,45,3.4,0.022222222222222223,518.8,29327.088888888888,3.0,0.23076923076923078,1,0.12155071811070112
